gml_id;id;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;x_wgs84;y_wgs84;x_reglementaire;y_reglementaire
mes_normandie_horaire_3j.21;21;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;21/06/2022 20:00;21/06/2022 21:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.22;22;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;21/06/2022 21:00;21/06/2022 22:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.23;23;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;21/06/2022 22:00;21/06/2022 23:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.24;24;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;21/06/2022 23:00;44734;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.25;25;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 00:00;22/06/2022 01:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.26;26;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 01:00;22/06/2022 02:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.27;27;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 02:00;22/06/2022 03:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.28;28;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 03:00;22/06/2022 04:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.29;29;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 04:00;22/06/2022 05:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.30;30;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 05:00;22/06/2022 06:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.31;31;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 06:00;22/06/2022 07:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.32;32;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;22/06/2022 07:00;22/06/2022 08:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.33;33;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;5;microg/m3;horaire;22/06/2022 08:00;22/06/2022 09:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.34;34;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;22/06/2022 09:00;22/06/2022 10:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65537;35;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;22/06/2022 10:00;22/06/2022 11:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65538;36;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 11:00;22/06/2022 12:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65539;37;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 12:00;22/06/2022 13:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65540;38;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 13:00;22/06/2022 14:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
